N,EMPLOYEE_ID,TRUCK_ID,DATE
12,604535,76627,2010-09-12
15,604535,393172,2010-09-15
16,604535,393172,2010-09-16
17,604535,393172,2010-09-17
18,604535,393172,2010-09-18
18,604535,393201,2010-09-18
19,604535,76627,2010-09-19
22,604535,76627,2010-09-22
23,604535,393172,2010-09-23
24,604535,76627,2010-09-24
25,604535,393172,2010-09-25
25,604535,393201,2010-09-25
26,604535,393201,2010-09-26
29,604535,393172,2010-09-29
30,604535,393201,2010-09-30
31,604535,393172,2010-10-01
32,604535,393172,2010-10-02
32,604535,393201,2010-10-02
33,604535,76627,2010-10-03
36,604535,393172,2010-10-06
37,604535,393172,2010-10-07
38,604535,393201,2010-10-08
39,604535,393172,2010-10-09
39,604535,393201,2010-10-09
40,604535,393201,2010-10-10
40,604535,93613,2010-10-10
40,604535,70660,2010-10-10
43,604535,393172,2010-10-13
44,604535,393201,2010-10-14
45,604535,393172,2010-10-15
46,604535,76627,2010-10-16
46,604535,393201,2010-10-16
47,604535,393172,2010-10-17
47,604535,393201,2010-10-17
47,604535,76627,2010-10-17
50,604535,393172,2010-10-20
51,604535,393172,2010-10-21
52,604535,393172,2010-10-22
53,604535,393172,2010-10-23
53,604535,393201,2010-10-23
54,604535,393172,2010-10-24
54,604535,393201,2010-10-24
54,604535,93613,2010-10-24
57,604535,393172,2010-10-27
58,604535,393172,2010-10-28
59,604535,76627,2010-10-29
60,604535,393172,2010-10-30
60,604535,393201,2010-10-30
60,604535,393172,2010-10-30
61,604535,393201,2010-10-31
27,604831,4009,2010-09-27
28,604831,4009,2010-09-28
32,604831,4009,2010-10-02
34,604831,4009,2010-10-04
35,604831,4009,2010-10-05
38,604831,4009,2010-10-08
39,604831,4009,2010-10-09
42,604831,4009,2010-10-12
43,604831,4009,2010-10-13
46,604831,4009,2010-10-16
47,604831,4009,2010-10-17
48,604831,4009,2010-10-18
49,604831,4009,2010-10-19
52,604831,4009,2010-10-22
53,604831,4009,2010-10-23
54,604831,4009,2010-10-24
55,604831,4009,2010-10-25
56,604831,4009,2010-10-26
59,604831,4009,2010-10-29
60,604831,4009,2010-10-30
61,604831,4009,2010-10-31
62,604831,4009,2010-11-01
63,604831,4009,2010-11-02
66,604831,4009,2010-11-05
67,604831,4009,2010-11-06
69,604831,4009,2010-11-08
70,604831,4009,2010-11-09
2,603874,93618,2010-09-02
3,603874,93618,2010-09-03
5,603874,93618,2010-09-05
7,603874,93618,2010-09-07
8,603874,93618,2010-09-08
9,603874,93618,2010-09-09
10,603874,93618,2010-09-10
11,603874,94609,2010-09-11
12,603874,93618,2010-09-12
13,603874,94609,2010-09-13
16,603874,93618,2010-09-16
17,603874,94609,2010-09-17
18,603874,93618,2010-09-18
19,603874,93618,2010-09-19
20,603874,93618,2010-09-20
23,603874,93618,2010-09-23
24,603874,94609,2010-09-24
25,603874,93618,2010-09-25
26,603874,93618,2010-09-26
27,603874,1269,2010-09-27
30,603874,93618,2010-09-30
31,603874,1269,2010-10-01
32,603874,1269,2010-10-02
37,603874,94609,2010-10-07
38,603874,94609,2010-10-08
39,603874,1269,2010-10-09
40,603874,93618,2010-10-10
41,603874,1269,2010-10-11
44,603874,94609,2010-10-14
45,603874,93618,2010-10-15
46,603874,1269,2010-10-16
47,603874,1269,2010-10-17
48,603874,1269,2010-10-18
51,603874,1269,2010-10-21
52,603874,93618,2010-10-22
53,603874,1269,2010-10-23
54,603874,1269,2010-10-24
55,603874,1269,2010-10-25
58,603874,1269,2010-10-28
59,603874,1269,2010-10-29
60,603874,93618,2010-10-30
61,603874,93618,2010-10-31
62,603874,1269,2010-11-01
65,603874,1269,2010-11-04
66,603874,94609,2010-11-05
67,603874,1269,2010-11-06
69,603874,93618,2010-11-08
27,604832,1046,2010-09-27
28,604832,1046,2010-09-28
29,604832,1046,2010-09-29
30,604832,1046,2010-09-30
33,604832,1046,2010-10-03
34,604832,1046,2010-10-04
37,604832,908,2010-10-07
38,604832,1046,2010-10-08
39,604832,1046,2010-10-09
40,604832,1046,2010-10-10
41,604832,1046,2010-10-11
44,604832,74638,2010-10-14
45,604832,908,2010-10-15
46,604832,908,2010-10-16
47,604832,74638,2010-10-17
48,604832,908,2010-10-18
51,604832,74638,2010-10-21
52,604832,1046,2010-10-22
53,604832,908,2010-10-23
54,604832,1046,2010-10-24
55,604832,1046,2010-10-25
58,604832,908,2010-10-28
59,604832,908,2010-10-29
60,604832,56306,2010-10-30
61,604832,908,2010-10-31
62,604832,908,2010-11-01
65,604832,908,2010-11-04
66,604832,1046,2010-11-05
68,604832,74638,2010-11-07
69,604832,74638,2010-11-08
1,604531,393175,2010-09-01
6,604531,393175,2010-09-06
7,604531,393175,2010-09-07
8,604531,393175,2010-09-08
9,604531,393197,2010-09-09
9,604531,74638,2010-09-09
11,604531,74638,2010-09-11
12,604531,74638,2010-09-12
13,604531,393175,2010-09-13
14,604531,74638,2010-09-14
15,604531,393175,2010-09-15
20,604531,74638,2010-09-20
21,604531,393175,2010-09-21
22,604531,393175,2010-09-22
27,604531,393175,2010-09-27
28,604531,393175,2010-09-28
29,604531,393197,2010-09-29
32,604531,393175,2010-10-02
33,604531,393175,2010-10-03
34,604531,393175,2010-10-04
35,604531,393175,2010-10-05
36,604531,393175,2010-10-06
39,604531,393175,2010-10-09
40,604531,393175,2010-10-10
41,604531,74638,2010-10-11
42,604531,393197,2010-10-12
43,604531,393175,2010-10-13
46,604531,393175,2010-10-16
47,604531,393175,2010-10-17
48,604531,74638,2010-10-18
49,604531,393175,2010-10-19
50,604531,74638,2010-10-20
53,604531,393175,2010-10-23
56,604531,393175,2010-10-26
57,604531,74638,2010-10-27
60,604531,74638,2010-10-30
61,604531,393175,2010-10-31
62,604531,393175,2010-11-01
63,604531,393175,2010-11-02
64,604531,393197,2010-11-03
65,604531,74638,2010-11-04
66,604531,74638,2010-11-05
69,604531,393175,2010-11-08
70,604531,393175,2010-11-09
28,604830,393181,2010-09-28
29,604830,393181,2010-09-29
32,604830,393181,2010-10-02
33,604830,393181,2010-10-03
34,604830,393181,2010-10-04
35,604830,393181,2010-10-05
38,604830,393181,2010-10-08
39,604830,393181,2010-10-09
40,604830,393181,2010-10-10
41,604830,992,2010-10-11
42,604830,393181,2010-10-12
46,604830,393181,2010-10-16
47,604830,393181,2010-10-17
48,604830,393181,2010-10-18
49,604830,992,2010-10-19
51,604830,393181,2010-10-21
52,604830,4021,2010-10-22
53,604830,992,2010-10-23
54,604830,992,2010-10-24
55,604830,393181,2010-10-25
59,604830,393181,2010-10-29
60,604830,393181,2010-10-30
61,604830,4021,2010-10-31
63,604830,393181,2010-11-02
66,604830,4021,2010-11-05
67,604830,4021,2010-11-06
68,604830,4021,2010-11-07
69,604830,4021,2010-11-08
70,604830,4021,2010-11-09
3,604220,70686,2010-09-03
4,604220,70686,2010-09-04
5,604220,70686,2010-09-05
6,604220,70686,2010-09-06
7,604220,70686,2010-09-07
8,604220,70686,2010-09-08
10,604220,70686,2010-09-10
11,604220,393196,2010-09-11
12,604220,393196,2010-09-12
13,604220,393196,2010-09-13
14,604220,393196,2010-09-14
17,604220,393196,2010-09-17
18,604220,70686,2010-09-18
19,604220,70686,2010-09-19
20,604220,393196,2010-09-20
21,604220,70686,2010-09-21
24,604220,70686,2010-09-24
25,604220,70686,2010-09-25
26,604220,70686,2010-09-26
27,604220,70686,2010-09-27
28,604220,74644,2010-09-28
31,604220,70686,2010-10-01
32,604220,70686,2010-10-02
33,604220,70686,2010-10-03
39,604220,70686,2010-10-09
40,604220,70686,2010-10-10
41,604220,74644,2010-10-11
42,604220,70686,2010-10-12
45,604220,70686,2010-10-15
46,604220,70686,2010-10-16
47,604220,393196,2010-10-17
48,604220,70686,2010-10-18
49,604220,74644,2010-10-19
50,604220,70686,2010-10-20
52,604220,74644,2010-10-22
53,604220,393196,2010-10-23
54,604220,74644,2010-10-24
55,604220,70686,2010-10-25
56,604220,393196,2010-10-26
59,604220,74644,2010-10-29
60,604220,70686,2010-10-30
61,604220,70686,2010-10-31
62,604220,70686,2010-11-01
63,604220,74644,2010-11-02
66,604220,393196,2010-11-05
67,604220,70686,2010-11-06
68,604220,70686,2010-11-07
69,604220,70686,2010-11-08
69,604220,74644,2010-11-08
70,604220,393196,2010-11-09
1,604532,1167,2010-09-01
2,604532,1167,2010-09-02
3,604532,1167,2010-09-03
4,604532,70607,2010-09-04
5,604532,1167,2010-09-05
6,604532,1167,2010-09-06
7,604532,393196,2010-09-07
8,604532,1167,2010-09-08
9,604532,70607,2010-09-09
10,604532,1167,2010-09-10
11,604532,1167,2010-09-11
12,604532,1167,2010-09-12
13,604532,1167,2010-09-13
13,604532,70607,2010-09-13
14,604532,1167,2010-09-14
16,604532,1167,2010-09-16
17,604532,1167,2010-09-17
19,604532,1167,2010-09-19
19,604532,1167,2010-09-19
20,604532,1167,2010-09-20
22,604532,1167,2010-09-22
23,604532,1167,2010-09-23
24,604532,1167,2010-09-24
25,604532,1167,2010-09-25
26,604532,70607,2010-09-26
27,604532,1167,2010-09-27
29,604532,70607,2010-09-29
30,604532,1167,2010-09-30
31,604532,1167,2010-10-01
33,604532,1167,2010-10-03
34,604532,1167,2010-10-04
43,604532,1167,2010-10-13
44,604532,70607,2010-10-14
45,604532,1167,2010-10-15
47,604532,1167,2010-10-17
48,604532,393202,2010-10-18
50,604532,1167,2010-10-20
51,604532,1167,2010-10-21
52,604532,70607,2010-10-22
53,604532,70607,2010-10-23
54,604532,393202,2010-10-24
55,604532,393202,2010-10-25
57,604532,1167,2010-10-27
58,604532,1167,2010-10-28
59,604532,1167,2010-10-29
61,604532,4021,2010-10-31
62,604532,1167,2010-11-01
64,604532,1167,2010-11-03
65,604532,70607,2010-11-04
66,604532,393202,2010-11-05
67,604532,393202,2010-11-06
68,604532,1167,2010-11-07
69,604532,1167,2010-11-08
1,604221,393183,2010-09-01
1,604221,1168,2010-09-01
2,604221,393183,2010-09-02
3,604221,393183,2010-09-03
5,604221,76630,2010-09-05
6,604221,76630,2010-09-06
6,604221,1168,2010-09-06
7,604221,76630,2010-09-07
7,604221,1168,2010-09-07
8,604221,76630,2010-09-08
9,604221,70686,2010-09-09
10,604221,393183,2010-09-10
12,604221,70686,2010-09-12
12,604221,393183,2010-09-12
13,604221,70686,2010-09-13
13,604221,393183,2010-09-13
14,604221,76630,2010-09-14
14,604221,393183,2010-09-14
15,604221,76630,2010-09-15
16,604221,393183,2010-09-16
16,604221,393183,2010-09-16
17,604221,393183,2010-09-17
19,604221,70686,2010-09-19
19,604221,1168,2010-09-19
20,604221,393183,2010-09-20
20,604221,76630,2010-09-20
21,604221,76630,2010-09-21
21,604221,393183,2010-09-21
23,604221,76630,2010-09-23
24,604221,76630,2010-09-24
26,604221,76630,2010-09-26
26,604221,70686,2010-09-26
27,604221,70686,2010-09-27
27,604221,393183,2010-09-27
28,604221,70686,2010-09-28
28,604221,393183,2010-09-28
30,604221,70686,2010-09-30
30,604221,393183,2010-09-30
33,604221,393183,2010-10-03
33,604221,76630,2010-10-03
34,604221,393183,2010-10-04
34,604221,76630,2010-10-04
35,604221,70686,2010-10-05
35,604221,393183,2010-10-05
37,604221,70686,2010-10-07
38,604221,76630,2010-10-08
40,604221,70686,2010-10-10
41,604221,70686,2010-10-11
41,604221,393183,2010-10-11
42,604221,393183,2010-10-12
42,604221,393183,2010-10-12
44,604221,393183,2010-10-14
45,604221,393183,2010-10-15
45,604221,76630,2010-10-15
47,604221,393183,2010-10-17
47,604221,1168,2010-10-17
48,604221,76630,2010-10-18
48,604221,393183,2010-10-18
48,604221,393183,2010-10-18
49,604221,1168,2010-10-19
49,604221,76630,2010-10-19
51,604221,393183,2010-10-21
51,604221,1168,2010-10-21
52,604221,76630,2010-10-22
54,604221,70686,2010-10-24
55,604221,70686,2010-10-25
55,604221,76630,2010-10-25
55,604221,76630,2010-10-25
56,604221,76630,2010-10-26
56,604221,76630,2010-10-26
58,604221,393183,2010-10-28
58,604221,70686,2010-10-28
59,604221,76630,2010-10-29
59,604221,76630,2010-10-29
61,604221,76630,2010-10-31
62,604221,76630,2010-11-01
62,604221,393183,2010-11-01
63,604221,70686,2010-11-02
63,604221,76630,2010-11-02
65,604221,76630,2010-11-04
65,604221,70686,2010-11-04
66,604221,70686,2010-11-05
68,604221,76630,2010-11-07
69,604221,393183,2010-11-08
69,604221,393183,2010-11-08
69,604221,76630,2010-11-08
70,604221,76630,2010-11-09
70,604221,393183,2010-11-09
7,604533,372433,2010-09-07
8,604533,372433,2010-09-08
10,604533,372433,2010-09-10
12,604533,372433,2010-09-12
13,604533,372433,2010-09-13
14,604533,372433,2010-09-14
17,604533,372433,2010-09-17
18,604533,372433,2010-09-18
19,604533,372433,2010-09-19
20,604533,393191,2010-09-20
21,604533,372433,2010-09-21
24,604533,372433,2010-09-24
25,604533,393191,2010-09-25
27,604533,393191,2010-09-27
28,604533,393191,2010-09-28
31,604533,393191,2010-10-01
32,604533,372433,2010-10-02
33,604533,393191,2010-10-03
34,604533,372433,2010-10-04
35,604533,93608,2010-10-05
38,604533,393191,2010-10-08
39,604533,372433,2010-10-09
40,604533,393191,2010-10-10
41,604533,93608,2010-10-11
42,604533,372433,2010-10-12
45,604533,372433,2010-10-15
46,604533,372433,2010-10-16
47,604533,372433,2010-10-17
48,604533,372433,2010-10-18
49,604533,93608,2010-10-19
52,604533,372433,2010-10-22
53,604533,372433,2010-10-23
54,604533,372433,2010-10-24
55,604533,393191,2010-10-25
56,604533,93608,2010-10-26
59,604533,393191,2010-10-29
60,604533,372433,2010-10-30
66,604533,93608,2010-11-05
67,604533,93608,2010-11-06
68,604533,372433,2010-11-07
69,604533,372433,2010-11-08
70,604533,393191,2010-11-09
1,603870,393181,2010-09-01
3,603870,393181,2010-09-03
4,603870,393181,2010-09-04
5,603870,393181,2010-09-05
7,603870,70663,2010-09-07
8,603870,393181,2010-09-08
9,603870,70663,2010-09-09
11,603870,393181,2010-09-11
12,603870,70663,2010-09-12
13,603870,70663,2010-09-13
15,603870,393181,2010-09-15
18,603870,393181,2010-09-18
19,603870,70663,2010-09-19
20,603870,70663,2010-09-20
21,603870,70663,2010-09-21
22,603870,393181,2010-09-22
25,603870,393181,2010-09-25
27,603870,70663,2010-09-27
28,603870,70663,2010-09-28
29,603870,70663,2010-09-29
32,603870,70663,2010-10-02
33,603870,70663,2010-10-03
34,603870,70663,2010-10-04
35,603870,94609,2010-10-05
36,603870,70663,2010-10-06
39,603870,393181,2010-10-09
40,603870,70663,2010-10-10
41,603870,70663,2010-10-11
42,603870,70663,2010-10-12
43,603870,70663,2010-10-13
53,603870,393181,2010-10-23
54,603870,70663,2010-10-24
55,603870,70663,2010-10-25
56,603870,70663,2010-10-26
57,603870,70663,2010-10-27
60,603870,70663,2010-10-30
60,603870,56306,2010-10-30
61,603870,393181,2010-10-31
62,603870,393181,2010-11-01
63,603870,70663,2010-11-02
64,603870,94609,2010-11-03
67,603870,70663,2010-11-06
68,603870,94609,2010-11-07
69,603870,70663,2010-11-08
70,603870,393181,2010-11-09
2,604222,70658,2010-09-02
6,604222,70658,2010-09-06
7,604222,70658,2010-09-07
8,604222,70658,2010-09-08
9,604222,70658,2010-09-09
10,604222,70658,2010-09-10
13,604222,70658,2010-09-13
14,604222,70658,2010-09-14
15,604222,70658,2010-09-15
16,604222,1167,2010-09-16
17,604222,70658,2010-09-17
20,604222,70658,2010-09-20
21,604222,70658,2010-09-21
22,604222,70658,2010-09-22
24,604222,1167,2010-09-24
28,604222,70658,2010-09-28
29,604222,1167,2010-09-29
30,604222,70658,2010-09-30
31,604222,70658,2010-10-01
34,604222,70658,2010-10-04
35,604222,70658,2010-10-05
36,604222,70658,2010-10-06
37,604222,1167,2010-10-07
38,604222,70658,2010-10-08
41,604222,70658,2010-10-11
42,604222,70658,2010-10-12
43,604222,70658,2010-10-13
44,604222,1167,2010-10-14
45,604222,70658,2010-10-15
48,604222,70658,2010-10-18
49,604222,70658,2010-10-19
50,604222,70658,2010-10-20
51,604222,70658,2010-10-21
52,604222,70658,2010-10-22
55,604222,70658,2010-10-25
56,604222,1167,2010-10-26
57,604222,70658,2010-10-27
58,604222,70658,2010-10-28
59,604222,70658,2010-10-29
62,604222,70658,2010-11-01
63,604222,70658,2010-11-02
64,604222,70658,2010-11-03
65,604222,70658,2010-11-04
66,604222,70658,2010-11-05
69,604222,70658,2010-11-08
70,604222,70658,2010-11-09
1,604731,70607,2010-09-01
2,604731,70607,2010-09-02
5,604731,70690,2010-09-05
6,604731,70607,2010-09-06
7,604731,393187,2010-09-07
9,604731,70607,2010-09-09
10,604731,70607,2010-09-10
12,604731,70607,2010-09-12
13,604731,70690,2010-09-13
14,604731,70690,2010-09-14
15,604731,70607,2010-09-15
16,604731,70607,2010-09-16
19,604731,70607,2010-09-19
20,604731,70690,2010-09-20
21,604731,70607,2010-09-21
22,604731,70607,2010-09-22
23,604731,70607,2010-09-23
27,604731,70607,2010-09-27
28,604731,70690,2010-09-28
29,604731,70607,2010-09-29
30,604731,70607,2010-09-30
33,604731,70607,2010-10-03
34,604731,93604,2010-10-04
35,604731,93604,2010-10-05
36,604731,70607,2010-10-06
37,604731,70607,2010-10-07
40,604731,70607,2010-10-10
41,604731,93604,2010-10-11
42,604731,93604,2010-10-12
43,604731,70607,2010-10-13
44,604731,70690,2010-10-14
45,604731,393187,2010-10-15
47,604731,70607,2010-10-17
48,604731,70693,2010-10-18
49,604731,93604,2010-10-19
50,604731,70607,2010-10-20
51,604731,70607,2010-10-21
54,604731,70607,2010-10-24
55,604731,70690,2010-10-25
56,604731,93604,2010-10-26
57,604731,93604,2010-10-27
58,604731,70607,2010-10-28
63,604731,93604,2010-11-02
64,604731,70690,2010-11-03
65,604731,70607,2010-11-04
69,604731,70690,2010-11-08
70,604731,393187,2010-11-09
2,604223,76632,2010-09-02
3,604223,76632,2010-09-03
4,604223,76632,2010-09-04
6,604223,76632,2010-09-06
9,604223,76632,2010-09-09
10,604223,76632,2010-09-10
12,604223,76632,2010-09-12
13,604223,76632,2010-09-13
14,604223,76632,2010-09-14
16,604223,76632,2010-09-16
17,604223,76632,2010-09-17
18,604223,76632,2010-09-18
19,604223,76632,2010-09-19
20,604223,76632,2010-09-20
23,604223,76632,2010-09-23
24,604223,76632,2010-09-24
25,604223,76632,2010-09-25
26,604223,76632,2010-09-26
27,604223,76632,2010-09-27
30,604223,76632,2010-09-30
31,604223,76632,2010-10-01
33,604223,76632,2010-10-03
34,604223,76632,2010-10-04
35,604223,76632,2010-10-05
37,604223,76632,2010-10-07
38,604223,76632,2010-10-08
39,604223,76632,2010-10-09
40,604223,76632,2010-10-10
44,604223,76632,2010-10-14
45,604223,76632,2010-10-15
46,604223,76632,2010-10-16
48,604223,76632,2010-10-18
52,604223,76632,2010-10-22
53,604223,76632,2010-10-23
54,604223,76632,2010-10-24
55,604223,76632,2010-10-25
58,604223,76632,2010-10-28
59,604223,76632,2010-10-29
60,604223,76632,2010-10-30
61,604223,76632,2010-10-31
62,604223,76632,2010-11-01
65,604223,76632,2010-11-04
66,604223,76632,2010-11-05
67,604223,76632,2010-11-06
68,604223,76632,2010-11-07
69,604223,4003,2010-11-08
1,600566,393184,2010-09-01
2,600566,393184,2010-09-02
3,600566,393197,2010-09-03
7,600566,393184,2010-09-07
8,600566,393184,2010-09-08
9,600566,393184,2010-09-09
12,600566,393184,2010-09-12
13,600566,393184,2010-09-13
14,600566,393184,2010-09-14
15,600566,393184,2010-09-15
16,600566,393184,2010-09-16
19,600566,393197,2010-09-19
3,604726,393173,2010-09-03
6,604726,93607,2010-09-06
7,604726,4027,2010-09-07
8,604726,4027,2010-09-08
8,604726,93607,2010-09-08
10,604726,4027,2010-09-10
10,604726,93607,2010-09-10
11,604726,4027,2010-09-11
12,604726,93607,2010-09-12
13,604726,4027,2010-09-13
14,604726,4027,2010-09-14
17,604726,93607,2010-09-17
18,604726,4027,2010-09-18
19,604726,4027,2010-09-19
20,604726,4027,2010-09-20
21,604726,4027,2010-09-21
24,604726,4027,2010-09-24
25,604726,4027,2010-09-25
26,604726,4027,2010-09-26
27,604726,393173,2010-09-27
27,604726,4027,2010-09-27
31,604726,93607,2010-10-01
32,604726,4027,2010-10-02
33,604726,4027,2010-10-03
34,604726,4027,2010-10-04
35,604726,4027,2010-10-05
38,604726,393173,2010-10-08
40,604726,4027,2010-10-10
41,604726,4027,2010-10-11
42,604726,4027,2010-10-12
45,604726,4027,2010-10-15
46,604726,4027,2010-10-16
47,604726,93607,2010-10-17
48,604726,93607,2010-10-18
49,604726,4027,2010-10-19
53,604726,4027,2010-10-23
54,604726,4027,2010-10-24
60,604726,393173,2010-10-30
61,604726,393173,2010-10-31
62,604726,93607,2010-11-01
66,604726,4027,2010-11-05
68,604726,393173,2010-11-07
69,604726,4027,2010-11-08
70,604726,93607,2010-11-09
1,604330,70694,2010-09-01
2,604330,70694,2010-09-02
3,604330,93616,2010-09-03
8,604330,70694,2010-09-08
9,604330,93616,2010-09-09
10,604330,93616,2010-09-10
11,604330,93616,2010-09-11
13,604330,93616,2010-09-13
15,604330,70694,2010-09-15
16,604330,93616,2010-09-16
17,604330,93616,2010-09-17
20,604330,93616,2010-09-20
21,604330,93616,2010-09-21
22,604330,93616,2010-09-22
23,604330,93616,2010-09-23
24,604330,70694,2010-09-24
27,604330,93616,2010-09-27
28,604330,70694,2010-09-28
29,604330,93616,2010-09-29
30,604330,93616,2010-09-30
34,604330,93616,2010-10-04
34,604330,93616,2010-10-04
35,604330,4027,2010-10-05
36,604330,93616,2010-10-06
37,604330,93616,2010-10-07
38,604330,70694,2010-10-08
41,604330,93616,2010-10-11
42,604330,70694,2010-10-12
43,604330,93616,2010-10-13
44,604330,93616,2010-10-14
45,604330,4027,2010-10-15
48,604330,4027,2010-10-18
49,604330,93616,2010-10-19
50,604330,70694,2010-10-20
51,604330,93616,2010-10-21
52,604330,93616,2010-10-22
56,604330,70694,2010-10-26
57,604330,93616,2010-10-27
58,604330,70694,2010-10-28
62,604330,4027,2010-11-01
63,604330,70694,2010-11-02
64,604330,70694,2010-11-03
65,604330,70694,2010-11-04
66,604330,93616,2010-11-05
69,604330,70694,2010-11-08
70,604330,70694,2010-11-09
4,500996,76624,2010-09-04
5,500996,76624,2010-09-05
6,500996,372433,2010-09-06
7,500996,76624,2010-09-07
10,500996,393179,2010-09-10
11,500996,76624,2010-09-11
12,500996,76622,2010-09-12
13,500996,76624,2010-09-13
14,500996,76624,2010-09-14
17,500996,393179,2010-09-17
18,500996,70685,2010-09-18
19,500996,76622,2010-09-19
20,500996,76624,2010-09-20
21,500996,76624,2010-09-21
24,500996,76622,2010-09-24
25,500996,56306,2010-09-25
27,500996,76624,2010-09-27
28,500996,76624,2010-09-28
30,500996,76624,2010-09-30
31,500996,393179,2010-10-01
32,500996,76624,2010-10-02
33,500996,76624,2010-10-03
34,500996,76624,2010-10-04
35,500996,76624,2010-10-05
38,500996,393179,2010-10-08
39,500996,76622,2010-10-09
40,500996,76624,2010-10-10
41,500996,76622,2010-10-11
42,500996,76624,2010-10-12
47,500996,76624,2010-10-17
48,500996,76624,2010-10-18
49,500996,393179,2010-10-19
52,500996,76624,2010-10-22
53,500996,76624,2010-10-23
54,500996,76624,2010-10-24
55,500996,76624,2010-10-25
56,500996,76622,2010-10-26
59,500996,76624,2010-10-29
60,500996,76624,2010-10-30
61,500996,70685,2010-10-31
62,500996,70685,2010-11-01
63,500996,70685,2010-11-02
66,500996,76624,2010-11-05
67,500996,76624,2010-11-06
68,500996,393179,2010-11-07
69,500996,76624,2010-11-08
70,500996,76624,2010-11-09
1,500342,393186,2010-09-01
1,500342,393186,2010-09-01
2,500342,393186,2010-09-02
2,500342,393186,2010-09-02
3,500342,393186,2010-09-03
4,500342,393191,2010-09-04
4,500342,393186,2010-09-04
5,500342,393186,2010-09-05
6,500342,393186,2010-09-06
7,500342,393186,2010-09-07
8,500342,393186,2010-09-08
9,500342,393186,2010-09-09
10,500342,393186,2010-09-10
11,500342,393186,2010-09-11
11,500342,393190,2010-09-11
12,500342,393186,2010-09-12
15,500342,393186,2010-09-15
16,500342,393186,2010-09-16
17,500342,393186,2010-09-17
18,500342,393191,2010-09-18
18,500342,393186,2010-09-18
19,500342,393186,2010-09-19
19,500342,393191,2010-09-19
22,500342,393186,2010-09-22
23,500342,393186,2010-09-23
24,500342,393186,2010-09-24
26,500342,393186,2010-09-26
29,500342,393186,2010-09-29
31,500342,393186,2010-10-01
32,500342,393186,2010-10-02
32,500342,393190,2010-10-02
33,500342,393186,2010-10-03
36,500342,393186,2010-10-06
37,500342,393186,2010-10-07
38,500342,393186,2010-10-08
39,500342,393186,2010-10-09
39,500342,393190,2010-10-09
40,500342,393186,2010-10-10
40,500342,393191,2010-10-10
43,500342,393186,2010-10-13
44,500342,393186,2010-10-14
45,500342,393186,2010-10-15
46,500342,393186,2010-10-16
46,500342,393186,2010-10-16
47,500342,393191,2010-10-17
47,500342,393186,2010-10-17
50,500342,393186,2010-10-20
51,500342,393191,2010-10-21
52,500342,393191,2010-10-22
53,500342,393186,2010-10-23
53,500342,393190,2010-10-23
54,500342,393186,2010-10-24
54,500342,393190,2010-10-24
56,500342,393191,2010-10-26
57,500342,393186,2010-10-27
58,500342,393186,2010-10-28
59,500342,393190,2010-10-29
60,500342,393186,2010-10-30
60,500342,393191,2010-10-30
61,500342,393186,2010-10-31
61,500342,393190,2010-10-31
64,500342,393186,2010-11-03
65,500342,393186,2010-11-04
66,500342,393191,2010-11-05
68,500342,393186,2010-11-07
68,500342,393190,2010-11-07
1,601950,908,2010-09-01
2,601950,908,2010-09-02
3,601950,908,2010-09-03
6,601950,70695,2010-09-06
7,601950,908,2010-09-07
8,601950,56306,2010-09-08
9,601950,908,2010-09-09
13,601950,908,2010-09-13
14,601950,908,2010-09-14
15,601950,70695,2010-09-15
16,601950,908,2010-09-16
17,601950,70666,2010-09-17
20,601950,908,2010-09-20
22,601950,908,2010-09-22
23,601950,908,2010-09-23
24,601950,908,2010-09-24
27,601950,908,2010-09-27
28,601950,70695,2010-09-28
29,601950,70695,2010-09-29
30,601950,908,2010-09-30
31,601950,908,2010-10-01
33,601950,70695,2010-10-03
35,601950,56306,2010-10-05
36,601950,70695,2010-10-06
37,601950,908,2010-10-07
38,601950,70695,2010-10-08
41,601950,908,2010-10-11
42,601950,908,2010-10-12
43,601950,908,2010-10-13
44,601950,56306,2010-10-14
48,601950,70695,2010-10-18
49,601950,908,2010-10-19
50,601950,70695,2010-10-20
51,601950,908,2010-10-21
52,601950,1279,2010-10-22
55,601950,70695,2010-10-25
56,601950,70695,2010-10-26
58,601950,70695,2010-10-28
59,601950,70695,2010-10-29
63,601950,70695,2010-11-02
64,601950,70695,2010-11-03
65,601950,908,2010-11-04
66,601950,56306,2010-11-05
68,601950,56306,2010-11-07
69,601950,56306,2010-11-08
70,601950,908,2010-11-09
2,501062,70693,2010-09-02
2,603381,70695,2010-09-02
3,603381,70691,2010-09-03
4,603381,70695,2010-09-04
5,603381,908,2010-09-05
6,603381,393173,2010-09-06
7,603381,70695,2010-09-07
9,603381,70695,2010-09-09
10,603381,70660,2010-09-10
11,603381,70613,2010-09-11
12,603381,908,2010-09-12
13,603381,70660,2010-09-13
16,603381,908,2010-09-16
17,603381,417201,2010-09-17
18,603381,70691,2010-09-18
19,603381,908,2010-09-19
20,603381,70660,2010-09-20
23,603381,70695,2010-09-23
24,603381,908,2010-09-24
25,603381,70660,2010-09-25
26,603381,372434,2010-09-26
30,603381,908,2010-09-30
31,603381,70695,2010-10-01
32,603381,70660,2010-10-02
33,603381,70660,2010-10-03
34,603381,70695,2010-10-04
37,603381,908,2010-10-07
38,603381,70695,2010-10-08
39,603381,908,2010-10-09
