N,EMPLOYEE_ID,TRUCK_ID,DATE
21,604704,372435,2010-09-26
22,604704,70697,2010-09-27
23,604704,56306,2010-09-28
26,604704,56306,2010-10-01
27,604704,56306,2010-10-02
28,604704,70697,2010-10-03
29,604704,56306,2010-10-04
30,604704,70697,2010-10-05
33,604704,56306,2010-10-08
36,604704,70697,2010-10-11
37,604704,56306,2010-10-12
40,604704,56306,2010-10-15
41,604704,56306,2010-10-16
42,604704,70697,2010-10-17
43,604704,70697,2010-10-18
44,604704,56306,2010-10-19
47,604704,70697,2010-10-22
48,604704,56306,2010-10-23
49,604704,70697,2010-10-24
50,604704,70697,2010-10-25
51,604704,70697,2010-10-26
54,604704,56306,2010-10-29
55,604704,56306,2010-10-30
56,604704,70697,2010-10-31
57,604704,70697,2010-11-01
58,604704,70697,2010-11-02
61,604704,56306,2010-11-05
62,604704,56306,2010-11-06
63,604704,56306,2010-11-07
64,604704,56306,2010-11-08
65,604704,56306,2010-11-09
68,604704,56306,2010-11-12
69,604704,56306,2010-11-13
70,604704,4005,2010-11-14
1,604703,93610,2010-09-06
2,604703,93610,2010-09-07
3,604703,93610,2010-09-08
7,604703,93610,2010-09-12
8,604703,93610,2010-09-13
9,604703,93610,2010-09-14
10,604703,93610,2010-09-15
13,604703,93610,2010-09-18
14,604703,93610,2010-09-19
15,604703,393180,2010-09-20
17,604703,393180,2010-09-22
20,604703,93610,2010-09-25
21,604703,93610,2010-09-26
22,604703,93610,2010-09-27
23,604703,93610,2010-09-28
24,604703,93610,2010-09-29
27,604703,93610,2010-10-02
28,604703,93610,2010-10-03
28,604703,393180,2010-10-03
30,604703,4027,2010-10-05
31,604703,93610,2010-10-06
69,605902,393190,2010-11-13
70,605902,393190,2010-11-14
2,601001,70695,2010-09-07
3,601001,70695,2010-09-08
4,601001,70667,2010-09-09
5,601001,70686,2010-09-10
6,601001,70695,2010-09-11
8,601001,70669,2010-09-13
9,601001,70695,2010-09-14
10,601001,393192,2010-09-15
11,601001,70695,2010-09-16
12,601001,70695,2010-09-17
15,601001,70669,2010-09-20
16,601001,393186,2010-09-21
17,601001,70669,2010-09-22
18,601001,70695,2010-09-23
19,601001,70669,2010-09-24
20,601001,70695,2010-09-25
23,601001,70695,2010-09-28
26,601001,70695,2010-10-01
27,601001,70695,2010-10-02
28,601001,70669,2010-10-03
29,601001,70695,2010-10-04
30,601001,70669,2010-10-05
33,601001,70669,2010-10-08
34,601001,70695,2010-10-09
35,601001,70669,2010-10-10
36,601001,70686,2010-10-11
37,601001,70695,2010-10-12
40,601001,70669,2010-10-15
41,601001,70695,2010-10-16
42,601001,70669,2010-10-17
43,601001,393188,2010-10-18
44,601001,70669,2010-10-19
48,601001,70669,2010-10-23
49,601001,70669,2010-10-24
50,601001,70695,2010-10-25
51,601001,70695,2010-10-26
54,601001,70669,2010-10-29
55,601001,70686,2010-10-30
56,601001,70686,2010-10-31
57,601001,70669,2010-11-01
58,601001,70695,2010-11-02
61,601001,70669,2010-11-05
62,601001,70695,2010-11-06
63,601001,70686,2010-11-07
64,601001,70669,2010-11-08
65,601001,70669,2010-11-09
68,601001,70669,2010-11-12
69,601001,70669,2010-11-13
70,601001,70669,2010-11-14
67,605903,393186,2010-11-11
68,605903,4021,2010-11-12
70,605903,393186,2010-11-14
2,601325,70684,2010-09-07
3,601325,70684,2010-09-08
4,601325,70684,2010-09-09
6,601325,975,2010-09-11
8,601325,70684,2010-09-13
9,601325,70684,2010-09-14
10,601325,70684,2010-09-15
11,601325,70684,2010-09-16
12,601325,70684,2010-09-17
13,601325,372434,2010-09-18
15,601325,372434,2010-09-20
16,601325,70684,2010-09-21
17,601325,70684,2010-09-22
18,601325,70684,2010-09-23
19,601325,372434,2010-09-24
20,601325,372434,2010-09-25
21,601325,70684,2010-09-26
22,601325,70684,2010-09-27
23,601325,372434,2010-09-28
24,601325,70684,2010-09-29
25,601325,70684,2010-09-30
26,601325,372434,2010-10-01
27,601325,372434,2010-10-02
28,601325,70684,2010-10-03
29,601325,70684,2010-10-04
30,601325,93611,2010-10-05
31,601325,70684,2010-10-06
32,601325,70684,2010-10-07
33,601325,372434,2010-10-08
34,601325,70684,2010-10-09
36,601325,70684,2010-10-11
37,601325,372434,2010-10-12
38,601325,70684,2010-10-13
39,601325,372434,2010-10-14
40,601325,372434,2010-10-15
41,601325,372434,2010-10-16
43,601325,372434,2010-10-18
44,601325,372434,2010-10-19
45,601325,70684,2010-10-20
46,601325,70684,2010-10-21
47,601325,372434,2010-10-22
48,601325,372434,2010-10-23
50,601325,975,2010-10-25
51,601325,70684,2010-10-26
52,601325,372434,2010-10-27
53,601325,70684,2010-10-28
54,601325,70684,2010-10-29
55,601325,372434,2010-10-30
57,601325,372434,2010-11-01
58,601325,372434,2010-11-02
60,601325,70684,2010-11-04
61,601325,372434,2010-11-05
62,601325,372434,2010-11-06
64,601325,372434,2010-11-08
65,601325,975,2010-11-09
66,601325,70684,2010-11-10
67,601325,70684,2010-11-11
68,601325,372434,2010-11-12
69,601325,372434,2010-11-13
1,604505,93609,2010-09-06
2,604505,93609,2010-09-07
4,604505,93609,2010-09-09
7,604505,93609,2010-09-12
14,604505,93609,2010-09-19
15,604505,93609,2010-09-20
18,604505,93609,2010-09-23
21,604505,93609,2010-09-26
22,604505,93609,2010-09-27
25,604505,93609,2010-09-30
26,604505,93609,2010-10-01
28,604505,93609,2010-10-03
29,604505,393185,2010-10-04
32,604505,93609,2010-10-07
36,604505,93609,2010-10-11
39,604505,93609,2010-10-14
40,604505,93609,2010-10-15
42,604505,93609,2010-10-17
43,604505,93609,2010-10-18
46,604505,393185,2010-10-21
50,604505,93609,2010-10-25
53,604505,93609,2010-10-28
55,604505,93609,2010-10-30
56,604505,93609,2010-10-31
57,604505,93609,2010-11-01
60,604505,93609,2010-11-04
61,604505,393178,2010-11-05
63,604505,93609,2010-11-07
64,604505,93609,2010-11-08
67,604505,93609,2010-11-11
68,604505,70666,2010-11-12
70,604505,93609,2010-11-14
6,604509,393179,2010-09-11
7,604509,70693,2010-09-12
13,604509,393179,2010-09-18
14,604509,372434,2010-09-19
20,604509,393179,2010-09-25
21,604509,393179,2010-09-26
28,604509,393179,2010-10-03
36,604509,372434,2010-10-11
41,604509,70693,2010-10-16
42,604509,372434,2010-10-17
48,604509,393179,2010-10-23
49,604509,393179,2010-10-24
49,604509,393179,2010-10-24
50,604509,393179,2010-10-25
52,604509,393179,2010-10-27
53,604509,393179,2010-10-28
55,604509,70693,2010-10-30
56,604509,393179,2010-10-31
57,604509,77645,2010-11-01
62,604509,393179,2010-11-06
63,604509,393179,2010-11-07
64,604509,1137,2010-11-08
69,604509,70693,2010-11-13
70,604509,393179,2010-11-14
1,601627,393184,2010-09-06
2,601627,393184,2010-09-07
3,601627,393184,2010-09-08
4,601627,393184,2010-09-09
7,601627,393184,2010-09-12
8,601627,393184,2010-09-13
9,601627,393184,2010-09-14
10,601627,393184,2010-09-15
11,601627,393184,2010-09-16
14,601627,393184,2010-09-19
15,601627,393184,2010-09-20
16,601627,70659,2010-09-21
17,601627,393184,2010-09-22
18,601627,393184,2010-09-23
21,601627,393184,2010-09-26
22,601627,393184,2010-09-27
23,601627,393184,2010-09-28
24,601627,70659,2010-09-29
25,601627,393184,2010-09-30
28,601627,393184,2010-10-03
29,601627,70668,2010-10-04
30,601627,70659,2010-10-05
31,601627,393184,2010-10-06
32,601627,393184,2010-10-07
35,601627,393184,2010-10-10
36,601627,70668,2010-10-11
37,601627,393184,2010-10-12
38,601627,393184,2010-10-13
39,601627,393184,2010-10-14
42,601627,393184,2010-10-17
43,601627,393196,2010-10-18
44,601627,393184,2010-10-19
45,601627,70659,2010-10-20
46,601627,393184,2010-10-21
49,601627,393184,2010-10-24
50,601627,70659,2010-10-25
51,601627,393184,2010-10-26
52,601627,393184,2010-10-27
53,601627,393184,2010-10-28
56,601627,393184,2010-10-31
57,601627,70659,2010-11-01
58,601627,393184,2010-11-02
59,601627,70668,2010-11-03
60,601627,70668,2010-11-04
63,601627,393184,2010-11-07
64,601627,393184,2010-11-08
65,601627,393184,2010-11-09
66,601627,393184,2010-11-10
67,601627,393184,2010-11-11
70,601627,393184,2010-11-14
3,501083,393180,2010-09-08
4,501083,393180,2010-09-09
44,501083,393180,2010-10-19
51,501083,393180,2010-10-26
57,501083,70612,2010-11-01
2,604316,70665,2010-09-07
3,604316,70665,2010-09-08
4,604316,70665,2010-09-09
5,604316,70665,2010-09-10
8,604316,70665,2010-09-13
9,604316,70665,2010-09-14
10,604316,70665,2010-09-15
11,604316,70665,2010-09-16
12,604316,70665,2010-09-17
13,604316,76625,2010-09-18
15,604316,70665,2010-09-20
16,604316,393201,2010-09-21
17,604316,70665,2010-09-22
18,604316,70665,2010-09-23
19,604316,70665,2010-09-24
22,604316,76625,2010-09-27
23,604316,393201,2010-09-28
24,604316,70665,2010-09-29
25,604316,70665,2010-09-30
26,604316,393201,2010-10-01
29,604316,393201,2010-10-04
30,604316,70665,2010-10-05
31,604316,70665,2010-10-06
32,604316,70665,2010-10-07
33,604316,393201,2010-10-08
36,604316,76625,2010-10-11
37,604316,70665,2010-10-12
38,604316,70665,2010-10-13
39,604316,393201,2010-10-14
40,604316,393201,2010-10-15
43,604316,393201,2010-10-18
44,604316,70665,2010-10-19
45,604316,393201,2010-10-20
46,604316,70665,2010-10-21
47,604316,393201,2010-10-22
50,604316,4019,2010-10-25
51,604316,70665,2010-10-26
52,604316,393201,2010-10-27
53,604316,70665,2010-10-28
54,604316,70665,2010-10-29
57,604316,4010,2010-11-01
58,604316,70665,2010-11-02
60,604316,393201,2010-11-04
61,604316,393201,2010-11-05
64,604316,393201,2010-11-08
65,604316,417201,2010-11-09
66,604316,393201,2010-11-10
67,604316,70665,2010-11-11
68,604316,393201,2010-11-12
2,600682,56353,2010-09-07
3,600682,93618,2010-09-08
5,600682,93618,2010-09-10
6,600682,93618,2010-09-11
7,600682,417201,2010-09-12
8,600682,93618,2010-09-13
9,600682,93618,2010-09-14
13,600682,93618,2010-09-18
14,600682,70688,2010-09-19
15,600682,93618,2010-09-20
16,600682,93618,2010-09-21
18,600682,93618,2010-09-23
19,600682,93618,2010-09-24
20,600682,93618,2010-09-25
21,600682,70688,2010-09-26
22,600682,93618,2010-09-27
23,600682,93618,2010-09-28
27,600682,93618,2010-10-02
28,600682,93618,2010-10-03
29,600682,93618,2010-10-04
30,600682,93618,2010-10-05
33,600682,70688,2010-10-08
35,600682,93618,2010-10-10
36,600682,93618,2010-10-11
37,600682,93618,2010-10-12
40,600682,56353,2010-10-15
41,600682,56353,2010-10-16
42,600682,93618,2010-10-17
43,600682,93618,2010-10-18
46,600682,70688,2010-10-21
47,600682,93618,2010-10-22
48,600682,93618,2010-10-23
49,600682,93618,2010-10-24
51,600682,56353,2010-10-26
54,600682,93618,2010-10-29
55,600682,70688,2010-10-30
56,600682,93618,2010-10-31
58,600682,93618,2010-11-02
60,600682,93618,2010-11-04
61,600682,93618,2010-11-05
62,600682,93618,2010-11-06
63,600682,93618,2010-11-07
64,600682,70652,2010-11-08
65,600682,93618,2010-11-09
68,600682,56353,2010-11-12
69,600682,93618,2010-11-13
70,600682,93618,2010-11-14
22,604861,4003,2010-09-27
24,604861,4003,2010-09-29
25,604861,4003,2010-09-30
26,604861,4003,2010-10-01
27,604861,4003,2010-10-02
28,604861,4003,2010-10-03
30,604861,4003,2010-10-05
31,604861,4003,2010-10-06
32,604861,4003,2010-10-07
33,604861,4003,2010-10-08
34,604861,4003,2010-10-09
37,604861,4003,2010-10-12
38,604861,4003,2010-10-13
39,604861,4003,2010-10-14
40,604861,4003,2010-10-15
41,604861,4003,2010-10-16
44,604861,4003,2010-10-19
45,604861,4003,2010-10-20
47,604861,4003,2010-10-22
48,604861,4003,2010-10-23
52,604861,4003,2010-10-27
53,604861,4003,2010-10-28
54,604861,4003,2010-10-29
55,604861,4003,2010-10-30
56,604861,4003,2010-10-31
57,604861,4003,2010-11-01
58,604861,4003,2010-11-02
59,604861,4003,2010-11-03
60,604861,4003,2010-11-04
61,604861,4003,2010-11-05
62,604861,4003,2010-11-06
65,604861,4003,2010-11-09
66,604861,4003,2010-11-10
67,604861,4003,2010-11-11
68,604861,4003,2010-11-12
69,604861,4003,2010-11-13
1,604318,93605,2010-09-06
3,604318,93605,2010-09-08
4,604318,93605,2010-09-09
6,604318,93605,2010-09-11
7,604318,74641,2010-09-12
11,604318,93605,2010-09-16
12,604318,93605,2010-09-17
13,604318,93605,2010-09-18
14,604318,93605,2010-09-19
17,604318,74641,2010-09-22
19,604318,93605,2010-09-24
24,604318,74641,2010-09-29
25,604318,93605,2010-09-30
27,604318,372433,2010-10-02
28,604318,74641,2010-10-03
31,604318,74641,2010-10-06
32,604318,93605,2010-10-07
35,604318,74641,2010-10-10
38,604318,74641,2010-10-13
41,604318,93605,2010-10-16
42,604318,74641,2010-10-17
43,604318,93605,2010-10-18
45,604318,74641,2010-10-20
46,604318,93605,2010-10-21
49,604318,74641,2010-10-24
53,604318,93605,2010-10-28
55,604318,74641,2010-10-30
56,604318,93605,2010-10-31
59,604318,93605,2010-11-03
60,604318,93605,2010-11-04
62,604318,74641,2010-11-06
63,604318,93605,2010-11-07
67,604318,93605,2010-11-11
68,604318,74641,2010-11-12
69,604318,74641,2010-11-13
70,604318,74641,2010-11-14
64,605901,56306,2010-11-08
65,605901,56306,2010-11-09
66,605901,56306,2010-11-10
70,605901,56306,2010-11-14
64,605900,4012,2010-11-08
65,605900,70694,2010-11-09
66,605900,70694,2010-11-10
67,605900,70694,2010-11-11
70,605900,4012,2010-11-14
1,603071,70608,2010-09-06
2,603071,70608,2010-09-07
4,603071,70608,2010-09-09
5,603071,70608,2010-09-10
6,603071,70608,2010-09-11
7,603071,70608,2010-09-12
8,603071,70608,2010-09-13
11,603071,70608,2010-09-16
12,603071,393198,2010-09-17
13,603071,393198,2010-09-18
14,603071,393198,2010-09-19
15,603071,70608,2010-09-20
18,603071,70608,2010-09-23
19,603071,70608,2010-09-24
20,603071,393198,2010-09-25
21,603071,393198,2010-09-26
22,603071,70608,2010-09-27
25,603071,70608,2010-09-30
26,603071,70608,2010-10-01
27,603071,70608,2010-10-02
27,603071,393198,2010-10-02
28,603071,70608,2010-10-03
29,603071,70608,2010-10-04
32,603071,70608,2010-10-07
33,603071,393198,2010-10-08
34,603071,393198,2010-10-09
35,603071,393198,2010-10-10
36,603071,70608,2010-10-11
37,603071,70608,2010-10-12
39,603071,393198,2010-10-14
40,603071,93610,2010-10-15
41,603071,70608,2010-10-16
41,603071,93610,2010-10-16
42,603071,70608,2010-10-17
43,603071,70608,2010-10-18
45,603071,70608,2010-10-20
46,603071,70608,2010-10-21
47,603071,393198,2010-10-22
48,603071,393198,2010-10-23
49,603071,393198,2010-10-24
50,603071,70608,2010-10-25
53,603071,70608,2010-10-28
54,603071,393198,2010-10-29
55,603071,70608,2010-10-30
56,603071,70608,2010-10-31
57,603071,70608,2010-11-01
59,603071,70608,2010-11-03
64,603071,70608,2010-11-08
67,603071,393198,2010-11-11
68,603071,393198,2010-11-12
69,603071,70608,2010-11-13
70,603071,393198,2010-11-14
4,501572,70687,2010-09-09
6,501572,70662,2010-09-11
8,501572,70662,2010-09-13
9,501572,70662,2010-09-14
10,501572,70662,2010-09-15
11,501572,70662,2010-09-16
12,501572,70662,2010-09-17
13,501572,70689,2010-09-18
15,501572,70662,2010-09-20
16,501572,70687,2010-09-21
17,501572,70662,2010-09-22
19,501572,70687,2010-09-24
20,501572,70608,2010-09-25
22,501572,70652,2010-09-27
23,501572,70687,2010-09-28
25,501572,70687,2010-09-30
26,501572,70662,2010-10-01
27,501572,70662,2010-10-02
29,501572,70662,2010-10-04
30,501572,4022,2010-10-05
31,501572,70687,2010-10-06
32,501572,70662,2010-10-07
33,501572,70662,2010-10-08
34,501572,70662,2010-10-09
36,501572,70662,2010-10-11
37,501572,70687,2010-10-12
38,501572,70662,2010-10-13
39,501572,70687,2010-10-14
40,501572,70662,2010-10-15
41,501572,70662,2010-10-16
43,501572,922,2010-10-18
44,501572,70662,2010-10-19
45,501572,70662,2010-10-20
46,501572,922,2010-10-21
47,501572,922,2010-10-22
48,501572,70662,2010-10-23
50,501572,70662,2010-10-25
51,501572,70687,2010-10-26
53,501572,70662,2010-10-28
54,501572,70662,2010-10-29
55,501572,70662,2010-10-30
57,501572,393171,2010-11-01
58,501572,70687,2010-11-02
60,501572,70662,2010-11-04
61,501572,70662,2010-11-05
62,501572,74117,2010-11-06
64,501572,76349,2010-11-08
65,501572,922,2010-11-09
67,501572,70662,2010-11-11
68,501572,922,2010-11-12
69,501572,70662,2010-11-13
70,501572,70662,2010-11-14
1,604722,93616,2010-09-06
2,604722,93616,2010-09-07
3,604722,93616,2010-09-08
5,604722,93616,2010-09-10
7,604722,93616,2010-09-12
9,604722,93616,2010-09-14
12,604722,93616,2010-09-17
14,604722,93616,2010-09-19
15,604722,1187,2010-09-20
16,604722,1167,2010-09-21
20,604722,76624,2010-09-25
21,604722,93616,2010-09-26
22,604722,76624,2010-09-27
23,604722,76624,2010-09-28
26,604722,76624,2010-10-01
27,604722,93616,2010-10-02
28,604722,93616,2010-10-03
29,604722,76624,2010-10-04
30,604722,93616,2010-10-05
34,604722,93616,2010-10-09
35,604722,93616,2010-10-10
36,604722,76624,2010-10-11
37,604722,76624,2010-10-12
40,604722,1187,2010-10-15
41,604722,76624,2010-10-16
42,604722,93616,2010-10-17
43,604722,76624,2010-10-18
44,604722,76624,2010-10-19
47,604722,76624,2010-10-22
48,604722,76624,2010-10-23
49,604722,93616,2010-10-24
50,604722,76624,2010-10-25
55,604722,76624,2010-10-30
56,604722,93616,2010-10-31
57,604722,93616,2010-11-01
58,604722,76624,2010-11-02
61,604722,76624,2010-11-05
62,604722,76624,2010-11-06
63,604722,76624,2010-11-07
64,604722,76624,2010-11-08
65,604722,76624,2010-11-09
68,604722,76624,2010-11-12
69,604722,93616,2010-11-13
1,604723,93617,2010-09-06
2,604723,93617,2010-09-07
3,604723,93617,2010-09-08
5,604723,93617,2010-09-10
6,604723,93617,2010-09-11
7,604723,93617,2010-09-12
8,604723,93617,2010-09-13
9,604723,93617,2010-09-14
12,604723,93617,2010-09-17
13,604723,93617,2010-09-18
14,604723,93617,2010-09-19
15,604723,93617,2010-09-20
16,604723,76629,2010-09-21
19,604723,93617,2010-09-24
20,604723,93617,2010-09-25
21,604723,93617,2010-09-26
22,604723,393189,2010-09-27
22,604723,93617,2010-09-27
23,604723,393189,2010-09-28
26,604723,393189,2010-10-01
27,604723,93617,2010-10-02
28,604723,393189,2010-10-03
29,604723,93617,2010-10-04
30,604723,93617,2010-10-05
33,604723,93617,2010-10-08
34,604723,93617,2010-10-09
35,604723,93617,2010-10-10
36,604723,393189,2010-10-11
37,604723,76629,2010-10-12
40,604723,93617,2010-10-15
41,604723,93617,2010-10-16
42,604723,93617,2010-10-17
43,604723,93617,2010-10-18
44,604723,76629,2010-10-19
47,604723,393189,2010-10-22
48,604723,93617,2010-10-23
49,604723,93617,2010-10-24
50,604723,93617,2010-10-25
51,604723,93617,2010-10-26
54,604723,393189,2010-10-29
55,604723,93617,2010-10-30
57,604723,93617,2010-11-01
58,604723,93617,2010-11-02
61,604723,393189,2010-11-05
62,604723,93617,2010-11-06
63,604723,93617,2010-11-07
64,604723,1036,2010-11-08
65,604723,93617,2010-11-09
68,604723,393189,2010-11-12
69,604723,93617,2010-11-13
70,604723,393189,2010-11-14
1,604724,93613,2010-09-06
2,604724,93613,2010-09-07
3,604724,93613,2010-09-08
6,604724,93605,2010-09-11
7,604724,93605,2010-09-12
8,604724,93613,2010-09-13
8,604724,93605,2010-09-13
9,604724,93613,2010-09-14
13,604724,93605,2010-09-18
14,604724,70690,2010-09-19
15,604724,93605,2010-09-20
16,604724,93605,2010-09-21
19,604724,93613,2010-09-24
20,604724,393174,2010-09-25
21,604724,70690,2010-09-26
22,604724,59272,2010-09-27
23,604724,93605,2010-09-28
26,604724,70690,2010-10-01
27,604724,93613,2010-10-02
28,604724,93613,2010-10-03
29,604724,393178,2010-10-04
30,604724,70690,2010-10-05
33,604724,93613,2010-10-08
34,604724,93605,2010-10-09
35,604724,93605,2010-10-10
36,604724,93605,2010-10-11
37,604724,93613,2010-10-12
40,604724,93605,2010-10-15
41,604724,93613,2010-10-16
42,604724,70662,2010-10-17
43,604724,93613,2010-10-18
43,604724,93613,2010-10-18
44,604724,93613,2010-10-19
47,604724,70690,2010-10-22
48,604724,93605,2010-10-23
49,604724,93613,2010-10-24
50,604724,93613,2010-10-25
51,604724,93613,2010-10-26
54,604724,93605,2010-10-29
55,604724,93613,2010-10-30
56,604724,93605,2010-10-31
57,604724,93613,2010-11-01
58,604724,70690,2010-11-02
61,604724,93613,2010-11-05
62,604724,1036,2010-11-06
63,604724,93605,2010-11-07
64,604724,93613,2010-11-08
65,604724,93613,2010-11-09
68,604724,70690,2010-11-12
69,604724,93605,2010-11-13
70,604724,1078,2010-11-14
36,603075,4015,2010-10-11
37,603075,4015,2010-10-12
38,603075,4015,2010-10-13
39,603075,4015,2010-10-14
40,603075,4015,2010-10-15
43,603075,4015,2010-10-18
44,603075,4015,2010-10-19
46,603075,4015,2010-10-21
47,603075,4015,2010-10-22
48,603075,4015,2010-10-23
50,603075,4015,2010-10-25
51,603075,4015,2010-10-26
52,603075,4015,2010-10-27
53,603075,4015,2010-10-28
54,603075,4015,2010-10-29
57,603075,4015,2010-11-01
58,603075,4015,2010-11-02
59,603075,4015,2010-11-03
60,603075,4015,2010-11-04
61,603075,4015,2010-11-05
64,603075,4015,2010-11-08
65,603075,4015,2010-11-09
66,603075,4015,2010-11-10
67,603075,4015,2010-11-11
68,603075,4015,2010-11-12
1,603980,70694,2010-09-06
5,603980,1167,2010-09-10
6,603980,1167,2010-09-11
7,603980,1167,2010-09-12
8,603980,1279,2010-09-13
9,603980,1279,2010-09-14
12,603980,1279,2010-09-17
13,603980,1279,2010-09-18
14,603980,1279,2010-09-19
15,603980,1279,2010-09-20
16,603980,1279,2010-09-21
19,603980,1279,2010-09-24
20,603980,1279,2010-09-25
21,603980,1279,2010-09-26
22,603980,1279,2010-09-27
23,603980,1279,2010-09-28
27,603980,1279,2010-10-02
28,603980,1279,2010-10-03
29,603980,1279,2010-10-04
30,603980,1279,2010-10-05
33,603980,1279,2010-10-08
34,603980,1279,2010-10-09
35,603980,1279,2010-10-10
36,603980,1279,2010-10-11
37,603980,1279,2010-10-12
40,603980,1279,2010-10-15
41,603980,1279,2010-10-16
42,603980,1279,2010-10-17
43,603980,1279,2010-10-18
44,603980,1279,2010-10-19
47,603980,1279,2010-10-22
48,603980,1279,2010-10-23
50,603980,1279,2010-10-25
52,603980,1279,2010-10-27
54,603980,1279,2010-10-29
55,603980,1279,2010-10-30
56,603980,1279,2010-10-31
57,603980,1279,2010-11-01
58,603980,1279,2010-11-02
61,603980,1279,2010-11-05
62,603980,1279,2010-11-06
63,603980,1167,2010-11-07
64,603980,1167,2010-11-08
65,603980,1279,2010-11-09
68,603980,1279,2010-11-12
69,603980,1279,2010-11-13
70,603980,1279,2010-11-14
1,604720,93611,2010-09-06
2,604720,93611,2010-09-07
3,604720,93611,2010-09-08
4,604720,93611,2010-09-09
7,604720,93611,2010-09-12
7,604720,93611,2010-09-12
8,604720,93611,2010-09-13
9,604720,93608,2010-09-14
11,604720,93611,2010-09-16
12,604720,93611,2010-09-17
14,604720,393180,2010-09-19
15,604720,393180,2010-09-20
16,604720,93611,2010-09-21
18,604720,93611,2010-09-23
19,604720,393180,2010-09-24
21,604720,393180,2010-09-26
25,604720,93611,2010-09-30
26,604720,93611,2010-10-01
28,604720,93611,2010-10-03
29,604720,93608,2010-10-04
35,604720,93611,2010-10-10
36,604720,393180,2010-10-11
37,604720,93611,2010-10-12
39,604720,93611,2010-10-14
40,604720,93611,2010-10-15
42,604720,1078,2010-10-17
43,604720,74642,2010-10-18
44,604720,93611,2010-10-19
46,604720,93608,2010-10-21
47,604720,76630,2010-10-22
49,604720,93611,2010-10-24
50,604720,93611,2010-10-25
51,604720,93611,2010-10-26
53,604720,93611,2010-10-28
54,604720,93608,2010-10-29
56,604720,393180,2010-10-31
57,604720,93611,2010-11-01
58,604720,93608,2010-11-02
60,604720,93611,2010-11-04
61,604720,393190,2010-11-05
63,604720,1078,2010-11-07
64,604720,93611,2010-11-08
65,604720,93608,2010-11-09
67,604720,93611,2010-11-11
68,604720,93611,2010-11-12
70,604720,93611,2010-11-14
1,603076,393176,2010-09-06
2,603076,393176,2010-09-07
5,603076,393176,2010-09-10
6,603076,393176,2010-09-11
7,603076,393176,2010-09-12
9,603076,393176,2010-09-14
12,603076,76630,2010-09-17
13,603076,393176,2010-09-18
14,603076,393176,2010-09-19
15,603076,76630,2010-09-20
19,603076,76630,2010-09-24
20,603076,393198,2010-09-25
21,603076,393176,2010-09-26
22,603076,393198,2010-09-27
23,603076,393176,2010-09-28
26,603076,76630,2010-10-01
27,603076,393198,2010-10-02
1,604719,93616,2010-09-06
2,604719,393194,2010-09-07
4,604719,93616,2010-09-09
5,604719,70692,2010-09-10
6,604719,70692,2010-09-11
7,604719,393185,2010-09-12
8,604719,4024,2010-09-13
11,604719,70692,2010-09-16
12,604719,4024,2010-09-17
13,604719,4024,2010-09-18
14,604719,4024,2010-09-19
15,604719,4024,2010-09-20
18,604719,4024,2010-09-23
19,604719,4024,2010-09-24
20,604719,4024,2010-09-25
21,604719,4024,2010-09-26
22,604719,4024,2010-09-27
25,604719,4024,2010-09-30
26,604719,4024,2010-10-01
27,604719,4024,2010-10-02
28,604719,93616,2010-10-03
29,604719,4024,2010-10-04
32,604719,4024,2010-10-07
33,604719,4024,2010-10-08
34,604719,4024,2010-10-09
35,604719,4024,2010-10-10
36,604719,4024,2010-10-11
37,604719,4024,2010-10-12
39,604719,4024,2010-10-14
40,604719,4024,2010-10-15
41,604719,4024,2010-10-16
42,604719,4024,2010-10-17
43,604719,4024,2010-10-18
47,604719,4024,2010-10-22
48,604719,4024,2010-10-23
49,604719,4024,2010-10-24
50,604719,93616,2010-10-25
53,604719,4024,2010-10-28
54,604719,4024,2010-10-29
55,604719,4024,2010-10-30
56,604719,4024,2010-10-31
57,604719,4024,2010-11-01
60,604719,4024,2010-11-04
61,604719,4024,2010-11-05
62,604719,4024,2010-11-06
63,604719,93616,2010-11-07
64,604719,4024,2010-11-08
67,604719,4024,2010-11-11
68,604719,4024,2010-11-12
69,604719,4024,2010-11-13
70,604719,4024,2010-11-14
1,604718,93618,2010-09-06
2,604718,76349,2010-09-07
3,604718,76349,2010-09-08
7,604718,76349,2010-09-12
8,604718,76349,2010-09-13
9,604718,76349,2010-09-14
13,604718,76349,2010-09-18
14,604718,76349,2010-09-19
15,604718,76349,2010-09-20
16,604718,76349,2010-09-21
19,604718,76349,2010-09-24
20,604718,76349,2010-09-25
21,604718,76349,2010-09-26
22,604718,76349,2010-09-27
23,604718,76349,2010-09-28
27,604718,76349,2010-10-02
28,604718,76349,2010-10-03
29,604718,76349,2010-10-04
30,604718,76349,2010-10-05
34,604718,76349,2010-10-09
35,604718,76349,2010-10-10
36,604718,76349,2010-10-11
37,604718,76349,2010-10-12
40,604718,76349,2010-10-15
41,604718,76349,2010-10-16
42,604718,76349,2010-10-17
43,604718,76349,2010-10-18
47,604718,76349,2010-10-22
48,604718,76349,2010-10-23
49,604718,76349,2010-10-24
50,604718,76349,2010-10-25
55,604718,76349,2010-10-30
56,604718,76349,2010-10-31
57,604718,76349,2010-11-01
58,604718,76349,2010-11-02
60,604718,76349,2010-11-04
62,604718,76349,2010-11-06
63,604718,76349,2010-11-07
64,604718,76349,2010-11-08
65,604718,76349,2010-11-09
68,604718,76349,2010-11-12
